,geography,category,data_type,unit,currency_conversion,current_constant,year_nk,value
2093,India,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,2663694.3
2094,Indonesia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,959543.5
2095,Japan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,3147640.7
2096,Kazakhstan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,138817
2097,Kiribati,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,233.5
2098,Kyrgyzstan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,8452.9
2099,Laos,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,17413.5
2100,"Macau, China",Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,35585.2
2101,Malaysia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,343539.3
2102,Maldives,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,4781.2
2103,Mongolia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,12374.9
2104,Myanmar,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,66056.9
2105,Nauru,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,149.3
2106,Nepal,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,44060.8
2107,New Caledonia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2108,Pakistan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,267119.2
2109,Papua New Guinea,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,16732.2
2110,Philippines,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,417973.6
2111,Samoa,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,863.2
2112,Singapore,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,164823.3
2113,Solomon Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1140.5
2114,South Korea,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1047756.2
2115,Sri Lanka,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,78709.4
2116,Taiwan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,449148.6
2117,Tajikistan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,10006.9
2118,Thailand,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,329127.3
2119,Tonga,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,655.1
2120,Turkmenistan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,9896.5
2121,Tuvalu,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,78.6
2122,Uzbekistan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,58788.4
2123,Vanuatu,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,919.7
2124,Vietnam,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,280466.1
2125,Australia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1095192.3
2126,New Zealand,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,177375.3
2127,Albania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,19780.3
2128,Belarus,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,32475.4
2129,Bosnia and Herzegovina,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,22181.4
2130,Bulgaria,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,65186.3
2131,Croatia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,52672.5
2132,Czech Republic,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,189556.1
2133,Estonia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,26078.9
2134,Georgia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,24638.3
2135,Hungary,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,125560.7
2136,Kosovo,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,10839.5
2137,Latvia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,31501.1
2138,Lithuania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,56988
2139,Moldova,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,14128.8
2140,Montenegro,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,5616.7
2141,North Macedonia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,12845.3
2142,Poland,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,582424.7
2143,Romania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,262660.5
2144,Russia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,592055.6
2145,Serbia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,60613.3
2146,Slovakia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,94097.8
2147,Slovenia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,43928.1
2148,Ukraine,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,172177.6
2149,Anguilla,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2150,Antigua and Barbuda,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,895
2151,Argentina,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,476932.4
2152,Aruba,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,2593.8
2153,Bahamas,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,9094.2
2154,Barbados,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,4774.6
2155,Belize,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1722.3
2156,Bermuda,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,4599.7
2157,Bolivia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,37895.2
2158,Brazil,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1525350.5
2159,British Virgin Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,738.4
2160,Cayman Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,5169.6
2161,Chile,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,251629.6
2162,Colombia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,296001.9
2163,Costa Rica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,55589.5
2164,Cuba,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,77659.3
2165,Curacao,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2166,Dominica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,628.5
2167,Dominican Republic,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,89808.4
2168,Ecuador,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,78369.1
2169,El Salvador,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,27879.7
2170,French Guiana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2171,Grenada,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1203.3
2172,Guadeloupe,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2173,Guatemala,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,97349.1
2174,Guyana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,9742.4
2175,Haiti,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,20078.1
2176,Honduras,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,29430.2
2177,Jamaica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,13792.9
2178,Martinique,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2179,Mexico,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,1114351.4
2180,Nicaragua,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,11012.4
2181,Panama,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,45007.7
2182,Paraguay,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,33158.2
2183,Peru,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,193184.9
2184,Puerto Rico,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,75975.5
2185,Sint Maarten,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2186,St Kitts and Nevis,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,744.3
2187,St Lucia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,2104.2
2188,St Vincent and the Grenadines,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,868.9
2189,Suriname,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,2196.3
2190,Trinidad and Tobago,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,19519.6
2191,Uruguay,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,37558.5
2192,US Virgin Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,-
2193,Venezuela,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,10642.8
2194,Algeria,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,83142.5
2195,Angola,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,63167.4
2196,Bahrain,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,19592.4
2197,Benin,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,16629.4
2198,Botswana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,12596.9
2199,Burkina Faso,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,21209.6
2200,Burundi,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2026,4312.1
