country_sk,metric,year_nk,value
Croatia,Private Final Consumption Expenditure,2016,30047.0
Czech Republic,Private Final Consumption Expenditure,2016,93008.2
Estonia,Private Final Consumption Expenditure,2016,12380.9
Georgia,Private Final Consumption Expenditure,2016,10563.7
Hungary,Private Final Consumption Expenditure,2016,64440.2
Kosovo,Private Final Consumption Expenditure,2016,5459.9
Latvia,Private Final Consumption Expenditure,2016,16940.6
Lithuania,Private Final Consumption Expenditure,2016,27132.4
Moldova,Private Final Consumption Expenditure,2016,6954.6
Montenegro,Private Final Consumption Expenditure,2016,3357.3
North Macedonia,Private Final Consumption Expenditure,2016,7148.3
Poland,Private Final Consumption Expenditure,2016,276926.6
Romania,Private Final Consumption Expenditure,2016,117670.4
Russia,Private Final Consumption Expenditure,2016,679131.8
Serbia,Private Final Consumption Expenditure,2016,28790.1
Slovakia,Private Final Consumption Expenditure,2016,49377.5
Slovenia,Private Final Consumption Expenditure,2016,24157.1
Ukraine,Private Final Consumption Expenditure,2016,62145.6
Anguilla,Private Final Consumption Expenditure,2016,267.0
Antigua and Barbuda,Private Final Consumption Expenditure,2016,915.6
Argentina,Private Final Consumption Expenditure,2016,365879.7
Aruba,Private Final Consumption Expenditure,2016,1627.2
Bahamas,Private Final Consumption Expenditure,2016,7652.1
Barbados,Private Final Consumption Expenditure,2016,3765.5
Belize,Private Final Consumption Expenditure,2016,1344.1
Bermuda,Private Final Consumption Expenditure,2016,3368.4
Bolivia,Private Final Consumption Expenditure,2016,23388.6
Brazil,Private Final Consumption Expenditure,2016,1153596.7
British Virgin Islands,Private Final Consumption Expenditure,2016,487.9
Cayman Islands,Private Final Consumption Expenditure,2016,2761.8
Chile,Private Final Consumption Expenditure,2016,158820.5
Colombia,Private Final Consumption Expenditure,2016,195318.0
Costa Rica,Private Final Consumption Expenditure,2016,37697.8
Cuba,Private Final Consumption Expenditure,2016,51029.0
Curacao,Private Final Consumption Expenditure,2016,2071.8
Dominica,Private Final Consumption Expenditure,2016,450.8
Dominican Republic,Private Final Consumption Expenditure,2016,53417.1
Ecuador,Private Final Consumption Expenditure,2016,59889.7
El Salvador,Private Final Consumption Expenditure,2016,20228.4
French Guiana,Private Final Consumption Expenditure,2016,2557.4
Grenada,Private Final Consumption Expenditure,2016,724.7
Guadeloupe,Private Final Consumption Expenditure,2016,5314.7
Guatemala,Private Final Consumption Expenditure,2016,55839.7
Guyana,Private Final Consumption Expenditure,2016,2832.3
Haiti,Private Final Consumption Expenditure,2016,12908.5
Honduras,Private Final Consumption Expenditure,2016,16584.0
Jamaica,Private Final Consumption Expenditure,2016,10937.9
Martinique,Private Final Consumption Expenditure,2016,5728.3
Mexico,Private Final Consumption Expenditure,2016,705621.0
Nicaragua,Private Final Consumption Expenditure,2016,9351.9
Panama,Private Final Consumption Expenditure,2016,30107.3
Paraguay,Private Final Consumption Expenditure,2016,22479.2
Peru,Private Final Consumption Expenditure,2016,128454.6
Puerto Rico,Private Final Consumption Expenditure,2016,60979.4
Sint Maarten,Private Final Consumption Expenditure,2016,696.2
St Kitts and Nevis,Private Final Consumption Expenditure,2016,676.7
St Lucia,Private Final Consumption Expenditure,2016,1364.1
St Vincent and the Grenadines,Private Final Consumption Expenditure,2016,630.2
Suriname,Private Final Consumption Expenditure,2016,1887.3
Trinidad and Tobago,Private Final Consumption Expenditure,2016,14702.4
Uruguay,Private Final Consumption Expenditure,2016,35104.5
US Virgin Islands,Private Final Consumption Expenditure,2016,2582.0
Venezuela,Private Final Consumption Expenditure,2016,51578.3
Algeria,Private Final Consumption Expenditure,2016,68027.8
Angola,Private Final Consumption Expenditure,2016,56655.4
Bahrain,Private Final Consumption Expenditure,2016,14544.4
Benin,Private Final Consumption Expenditure,2016,8648.6
Botswana,Private Final Consumption Expenditure,2016,6138.4
Burkina Faso,Private Final Consumption Expenditure,2016,8817.1
Burundi,Private Final Consumption Expenditure,2016,2513.4
Cabo Verde,Private Final Consumption Expenditure,2016,1050.7
Cameroon,Private Final Consumption Expenditure,2016,24061.2
Central African Republic,Private Final Consumption Expenditure,2016,1532.1
Chad,Private Final Consumption Expenditure,2016,7722.2
Comoros,Private Final Consumption Expenditure,2016,937.5
"Congo, Democratic Republic",Private Final Consumption Expenditure,2016,32037.3
Congo-Brazzaville,Private Final Consumption Expenditure,2016,4490.5
Côte d'Ivoire,Private Final Consumption Expenditure,2016,31958.9
Djibouti,Private Final Consumption Expenditure,2016,1599.4
Egypt,Private Final Consumption Expenditure,2016,225247.5
Equatorial Guinea,Private Final Consumption Expenditure,2016,5363.2
Eritrea,Private Final Consumption Expenditure,2016,1602.5
Eswatini,Private Final Consumption Expenditure,2016,2405.4
Ethiopia,Private Final Consumption Expenditure,2016,47960.9
Gabon,Private Final Consumption Expenditure,2016,5666.8
Gambia,Private Final Consumption Expenditure,2016,1158.9
Ghana,Private Final Consumption Expenditure,2016,40377.7
Guinea,Private Final Consumption Expenditure,2016,7187.9
Guinea-Bissau,Private Final Consumption Expenditure,2016,1023.1
Iran,Private Final Consumption Expenditure,2016,210243.8
Iraq,Private Final Consumption Expenditure,2016,99954.7
Israel,Private Final Consumption Expenditure,2016,175137.6
Jordan,Private Final Consumption Expenditure,2016,31667.1
Kenya,Private Final Consumption Expenditure,2016,57164.0
Kuwait,Private Final Consumption Expenditure,2016,49478.2
Lebanon,Private Final Consumption Expenditure,2016,45540.6
Lesotho,Private Final Consumption Expenditure,2016,1631.6
Liberia,Private Final Consumption Expenditure,2016,1701.0
Libya,Private Final Consumption Expenditure,2016,24823.5
Madagascar,Private Final Consumption Expenditure,2016,8474.4
Malawi,Private Final Consumption Expenditure,2016,6290.7
Mali,Private Final Consumption Expenditure,2016,11375.3
Mauritania,Private Final Consumption Expenditure,2016,3876.7
Mauritius,Private Final Consumption Expenditure,2016,8998.1
Morocco,Private Final Consumption Expenditure,2016,59803.9
Mozambique,Private Final Consumption Expenditure,2016,7828.6
Namibia,Private Final Consumption Expenditure,2016,8033.5
Niger,Private Final Consumption Expenditure,2016,7203.9
Nigeria,Private Final Consumption Expenditure,2016,328936.0
Oman,Private Final Consumption Expenditure,2016,27116.4
Qatar,Private Final Consumption Expenditure,2016,39006.0
Réunion,Private Final Consumption Expenditure,2016,12997.3
Rwanda,Private Final Consumption Expenditure,2016,6732.3
Sao Tomé e Príncipe,Private Final Consumption Expenditure,2016,275.2
Saudi Arabia,Private Final Consumption Expenditure,2016,276121.8
Senegal,Private Final Consumption Expenditure,2016,13620.9
Seychelles,Private Final Consumption Expenditure,2016,796.8
Sierra Leone,Private Final Consumption Expenditure,2016,3819.2
Somalia,Private Final Consumption Expenditure,2016,7563.0
South Africa,Private Final Consumption Expenditure,2016,204757.0
South Sudan,Private Final Consumption Expenditure,2016,4897.5
Sudan,Private Final Consumption Expenditure,2016,81433.2
Syria,Private Final Consumption Expenditure,2016,7937.6
Tanzania,Private Final Consumption Expenditure,2016,29675.1
Togo,Private Final Consumption Expenditure,2016,4692.0
Tunisia,Private Final Consumption Expenditure,2016,30036.0
Uganda,Private Final Consumption Expenditure,2016,21765.0
United Arab Emirates,Private Final Consumption Expenditure,2016,129233.9
Yemen,Private Final Consumption Expenditure,2016,22315.9
Zambia,Private Final Consumption Expenditure,2016,10772.7
Zimbabwe,Private Final Consumption Expenditure,2016,17126.6
Canada,Private Final Consumption Expenditure,2016,893782.5
USA,Private Final Consumption Expenditure,2016,12693265.5
Andorra,Private Final Consumption Expenditure,2016,1684.7
Austria,Private Final Consumption Expenditure,2016,206731.6
Belgium,Private Final Consumption Expenditure,2016,244014.9
Cyprus,Private Final Consumption Expenditure,2016,13739.6
Denmark,Private Final Consumption Expenditure,2016,146128.4
Finland,Private Final Consumption Expenditure,2016,130726.1
France,Private Final Consumption Expenditure,2016,1340999.9
Germany,Private Final Consumption Expenditure,2016,1829260.8
Greece,Private Final Consumption Expenditure,2016,131241.5
Iceland,Private Final Consumption Expenditure,2016,10245.1
Ireland,Private Final Consumption Expenditure,2016,100836.6
Italy,Private Final Consumption Expenditure,2016,1127808.7
Liechtenstein,Private Final Consumption Expenditure,2016,3259.2
Luxembourg,Private Final Consumption Expenditure,2016,20290.0
Malta,Private Final Consumption Expenditure,2016,5640.3
Monaco,Private Final Consumption Expenditure,2016,3510.0
Netherlands,Private Final Consumption Expenditure,2016,349589.3
Norway,Private Final Consumption Expenditure,2016,167998.4
Portugal,Private Final Consumption Expenditure,2016,134977.5
Spain,Private Final Consumption Expenditure,2016,717079.4
Sweden,Private Final Consumption Expenditure,2016,236554.8
Switzerland,Private Final Consumption Expenditure,2016,363477.3
Turkey,Private Final Consumption Expenditure,2016,515718.3
United Kingdom,Private Final Consumption Expenditure,2016,1765088.5
Afghanistan,Private Final Consumption Expenditure,2017,13913.0
American Samoa,Private Final Consumption Expenditure,2017,471.0
Armenia,Private Final Consumption Expenditure,2017,9225.4
Azerbaijan,Private Final Consumption Expenditure,2017,23520.4
Bangladesh,Private Final Consumption Expenditure,2017,168688.6
Bhutan,Private Final Consumption Expenditure,2017,1281.2
Brunei Darussalam,Private Final Consumption Expenditure,2017,2483.3
Cambodia,Private Final Consumption Expenditure,2017,16298.4
China,Private Final Consumption Expenditure,2017,4744656.3
Fiji,Private Final Consumption Expenditure,2017,3256.6
French Polynesia,Private Final Consumption Expenditure,2017,3756.0
Guam,Private Final Consumption Expenditure,2017,3549.0
"Hong Kong, China",Private Final Consumption Expenditure,2017,228934.4
India,Private Final Consumption Expenditure,2017,1541144.7
Indonesia,Private Final Consumption Expenditure,2017,581701.5
Japan,Private Final Consumption Expenditure,2017,2692786.5
Kazakhstan,Private Final Consumption Expenditure,2017,87722.7
Kiribati,Private Final Consumption Expenditure,2017,168.9
Kyrgyzstan,Private Final Consumption Expenditure,2017,6322.5
Laos,Private Final Consumption Expenditure,2017,11128.8
"Macau, China",Private Final Consumption Expenditure,2017,12401.6
Malaysia,Private Final Consumption Expenditure,2017,176732.9
Maldives,Private Final Consumption Expenditure,2017,2236.6
Mongolia,Private Final Consumption Expenditure,2017,6116.2
Myanmar,Private Final Consumption Expenditure,2017,37881.1
Nauru,Private Final Consumption Expenditure,2017,112.9
Nepal,Private Final Consumption Expenditure,2017,23182.3
New Caledonia,Private Final Consumption Expenditure,2017,5936.5
Pakistan,Private Final Consumption Expenditure,2017,248266.2
Papua New Guinea,Private Final Consumption Expenditure,2017,12095.5
Philippines,Private Final Consumption Expenditure,2017,237096.5
Samoa,Private Final Consumption Expenditure,2017,772.6
Singapore,Private Final Consumption Expenditure,2017,120846.9
Solomon Islands,Private Final Consumption Expenditure,2017,689.7
South Korea,Private Final Consumption Expenditure,2017,771604.7
Sri Lanka,Private Final Consumption Expenditure,2017,58659.6
Taiwan,Private Final Consumption Expenditure,2017,306333.9
Tajikistan,Private Final Consumption Expenditure,2017,6062.2
Thailand,Private Final Consumption Expenditure,2017,223286.5
Tonga,Private Final Consumption Expenditure,2017,444.4
Turkmenistan,Private Final Consumption Expenditure,2017,4277.4
Tuvalu,Private Final Consumption Expenditure,2017,41.6
Uzbekistan,Private Final Consumption Expenditure,2017,35042.8
Vanuatu,Private Final Consumption Expenditure,2017,545.0
Vietnam,Private Final Consumption Expenditure,2017,152256.8
Australia,Private Final Consumption Expenditure,2017,774118.5
New Zealand,Private Final Consumption Expenditure,2017,118689.3
Albania,Private Final Consumption Expenditure,2017,10364.8
Belarus,Private Final Consumption Expenditure,2017,29807.6
Bosnia and Herzegovina,Private Final Consumption Expenditure,2017,14089.6
Bulgaria,Private Final Consumption Expenditure,2017,35702.2
Croatia,Private Final Consumption Expenditure,2017,32116.8
Czech Republic,Private Final Consumption Expenditure,2017,103516.0
Estonia,Private Final Consumption Expenditure,2017,13490.5
Georgia,Private Final Consumption Expenditure,2017,11346.2
Hungary,Private Final Consumption Expenditure,2017,71713.7
Kosovo,Private Final Consumption Expenditure,2017,5676.4
Latvia,Private Final Consumption Expenditure,2017,18347.3
Lithuania,Private Final Consumption Expenditure,2017,29637.5
Moldova,Private Final Consumption Expenditure,2017,8280.1
Montenegro,Private Final Consumption Expenditure,2017,3623.9
North Macedonia,Private Final Consumption Expenditure,2017,7530.3
Poland,Private Final Consumption Expenditure,2017,308843.2
Romania,Private Final Consumption Expenditure,2017,134074.9
Russia,Private Final Consumption Expenditure,2017,832831.7
Serbia,Private Final Consumption Expenditure,2017,31309.2
Slovakia,Private Final Consumption Expenditure,2017,53374.6
Slovenia,Private Final Consumption Expenditure,2017,25468.9
Ukraine,Private Final Consumption Expenditure,2017,75254.1
Anguilla,Private Final Consumption Expenditure,2017,181.9
Antigua and Barbuda,Private Final Consumption Expenditure,2017,870.2
Argentina,Private Final Consumption Expenditure,2017,429624.3
Aruba,Private Final Consumption Expenditure,2017,1705.0
Bahamas,Private Final Consumption Expenditure,2017,8266.9
Barbados,Private Final Consumption Expenditure,2017,3806.1
Belize,Private Final Consumption Expenditure,2017,1331.2
Bermuda,Private Final Consumption Expenditure,2017,3513.0
Bolivia,Private Final Consumption Expenditure,2017,25376.3
Brazil,Private Final Consumption Expenditure,2017,1331685.2
British Virgin Islands,Private Final Consumption Expenditure,2017,454.9
Cayman Islands,Private Final Consumption Expenditure,2017,2845.9
Chile,Private Final Consumption Expenditure,2017,175682.3
Colombia,Private Final Consumption Expenditure,2017,213706.8
Costa Rica,Private Final Consumption Expenditure,2017,39406.1
Cuba,Private Final Consumption Expenditure,2017,54221.0
Curacao,Private Final Consumption Expenditure,2017,2216.2
Dominica,Private Final Consumption Expenditure,2017,415.4
Dominican Republic,Private Final Consumption Expenditure,2017,55616.9
Ecuador,Private Final Consumption Expenditure,2017,62478.0
El Salvador,Private Final Consumption Expenditure,2017,20841.4
French Guiana,Private Final Consumption Expenditure,2017,2666.4
Grenada,Private Final Consumption Expenditure,2017,756.5
Guadeloupe,Private Final Consumption Expenditure,2017,5537.6
Guatemala,Private Final Consumption Expenditure,2017,60815.3
Guyana,Private Final Consumption Expenditure,2017,3200.5
Haiti,Private Final Consumption Expenditure,2017,14548.1
Honduras,Private Final Consumption Expenditure,2017,17761.4
Jamaica,Private Final Consumption Expenditure,2017,11594.6
Martinique,Private Final Consumption Expenditure,2017,6070.6
Mexico,Private Final Consumption Expenditure,2017,758218.9
Nicaragua,Private Final Consumption Expenditure,2017,9564.2
Panama,Private Final Consumption Expenditure,2017,31518.0
Paraguay,Private Final Consumption Expenditure,2017,24526.4
Peru,Private Final Consumption Expenditure,2017,140304.3
Puerto Rico,Private Final Consumption Expenditure,2017,62453.8
Sint Maarten,Private Final Consumption Expenditure,2017,734.2
St Kitts and Nevis,Private Final Consumption Expenditure,2017,670.7
St Lucia,Private Final Consumption Expenditure,2017,1352.4
St Vincent and the Grenadines,Private Final Consumption Expenditure,2017,629.3
Suriname,Private Final Consumption Expenditure,2017,1780.2
Trinidad and Tobago,Private Final Consumption Expenditure,2017,14676.9
Uruguay,Private Final Consumption Expenditure,2017,39975.2
US Virgin Islands,Private Final Consumption Expenditure,2017,2578.0
Venezuela,Private Final Consumption Expenditure,2017,7941.3
Algeria,Private Final Consumption Expenditure,2017,72386.6
Angola,Private Final Consumption Expenditure,2017,69833.5
Bahrain,Private Final Consumption Expenditure,2017,14930.8
Benin,Private Final Consumption Expenditure,2017,9203.8
Botswana,Private Final Consumption Expenditure,2017,6748.1
Burkina Faso,Private Final Consumption Expenditure,2017,9368.7
Burundi,Private Final Consumption Expenditure,2017,2825.4
Cabo Verde,Private Final Consumption Expenditure,2017,1154.5
Cameroon,Private Final Consumption Expenditure,2017,25817.8
Central African Republic,Private Final Consumption Expenditure,2017,1715.2
Chad,Private Final Consumption Expenditure,2017,7975.6
Comoros,Private Final Consumption Expenditure,2017,990.3
"Congo, Democratic Republic",Private Final Consumption Expenditure,2017,29181.4
Congo-Brazzaville,Private Final Consumption Expenditure,2017,4486.2
Côte d'Ivoire,Private Final Consumption Expenditure,2017,35098.2
Djibouti,Private Final Consumption Expenditure,2017,1723.2
Egypt,Private Final Consumption Expenditure,2017,169017.4
Equatorial Guinea,Private Final Consumption Expenditure,2017,5718.4
Eritrea,Private Final Consumption Expenditure,2017,1157.5
Eswatini,Private Final Consumption Expenditure,2017,2886.4
Ethiopia,Private Final Consumption Expenditure,2017,50965.6
Gabon,Private Final Consumption Expenditure,2017,5953.7
Gambia,Private Final Consumption Expenditure,2017,1294.6
Ghana,Private Final Consumption Expenditure,2017,45450.6
Guinea,Private Final Consumption Expenditure,2017,7680.0
Guinea-Bissau,Private Final Consumption Expenditure,2017,1132.3
Iran,Private Final Consumption Expenditure,2017,219619.4
Iraq,Private Final Consumption Expenditure,2017,102864.0
Israel,Private Final Consumption Expenditure,2017,193897.7
Jordan,Private Final Consumption Expenditure,2017,33012.7
Kenya,Private Final Consumption Expenditure,2017,63887.3
Kuwait,Private Final Consumption Expenditure,2017,52064.8
Lebanon,Private Final Consumption Expenditure,2017,47989.2
