,geography,category,data_type,unit,current_constant,year_nk,value
2019,Côte d'Ivoire,Total Population,Socio-economic indicators,0,-,2025,29888.2
2020,Djibouti,Total Population,Socio-economic indicators,0,-,2025,1056.1
2021,Egypt,Total Population,Socio-economic indicators,0,-,2025,107815.1
2022,Equatorial Guinea,Total Population,Socio-economic indicators,0,-,2025,1637.2
2023,Eritrea,Total Population,Socio-economic indicators,0,-,2025,3866.0
2024,Eswatini,Total Population,Socio-economic indicators,0,-,2025,1223.7
2025,Ethiopia,Total Population,Socio-economic indicators,0,-,2025,129749.4
2026,Gabon,Total Population,Socio-economic indicators,0,-,2025,2487.7
2027,Gambia,Total Population,Socio-economic indicators,0,-,2025,2780.3
2028,Ghana,Total Population,Socio-economic indicators,0,-,2025,34408.8
2029,Guinea,Total Population,Socio-economic indicators,0,-,2025,15003.8
2030,Guinea-Bissau,Total Population,Socio-economic indicators,0,-,2025,2209.4
2031,Iran,Total Population,Socio-economic indicators,0,-,2025,86640.3
2032,Iraq,Total Population,Socio-economic indicators,0,-,2025,45187.3
2033,Israel,Total Population,Socio-economic indicators,0,-,2025,9962.4
2034,Jordan,Total Population,Socio-economic indicators,0,-,2025,10610.2
2035,Kenya,Total Population,Socio-economic indicators,0,-,2025,59981.3
2036,Kuwait,Total Population,Socio-economic indicators,0,-,2025,4495.7
2037,Lebanon,Total Population,Socio-economic indicators,0,-,2025,6397.2
2038,Lesotho,Total Population,Socio-economic indicators,0,-,2025,2227.6
2039,Liberia,Total Population,Socio-economic indicators,0,-,2025,5692.2
2040,Libya,Total Population,Socio-economic indicators,0,-,2025,7267.7
2041,Madagascar,Total Population,Socio-economic indicators,0,-,2025,31509.8
2042,Malawi,Total Population,Socio-economic indicators,0,-,2025,21857.5
2043,Mali,Total Population,Socio-economic indicators,0,-,2025,23415.9
2044,Mauritania,Total Population,Socio-economic indicators,0,-,2025,5291.0
2045,Mauritius,Total Population,Socio-economic indicators,0,-,2025,1276.6
2046,Morocco,Total Population,Socio-economic indicators,0,-,2025,39009.8
2047,Mozambique,Total Population,Socio-economic indicators,0,-,2025,35984.6
2048,Namibia,Total Population,Socio-economic indicators,0,-,2025,2774.2
2049,Niger,Total Population,Socio-economic indicators,0,-,2025,29125.5
2050,Nigeria,Total Population,Socio-economic indicators,0,-,2025,233343.1
2051,Oman,Total Population,Socio-economic indicators,0,-,2025,4753.8
2052,Qatar,Total Population,Socio-economic indicators,0,-,2025,2835.3
2053,Réunion,Total Population,Socio-economic indicators,0,-,2025,926.7
2054,Rwanda,Total Population,Socio-economic indicators,0,-,2025,14577.0
2055,Sao Tomé e Príncipe,Total Population,Socio-economic indicators,0,-,2025,241.6
2056,Saudi Arabia,Total Population,Socio-economic indicators,0,-,2025,34799.3
2057,Senegal,Total Population,Socio-economic indicators,0,-,2025,19062.2
2058,Seychelles,Total Population,Socio-economic indicators,0,-,2025,100.8
2059,Sierra Leone,Total Population,Socio-economic indicators,0,-,2025,8805.8
2060,Somalia,Total Population,Socio-economic indicators,0,-,2025,18376.5
2061,South Africa,Total Population,Socio-economic indicators,0,-,2025,62694.9
2062,South Sudan,Total Population,Socio-economic indicators,0,-,2025,12458.3
2063,Sudan,Total Population,Socio-economic indicators,0,-,2025,49353.5
2064,Syria,Total Population,Socio-economic indicators,0,-,2025,23062.0
2065,Tanzania,Total Population,Socio-economic indicators,0,-,2025,68934.2
2066,Togo,Total Population,Socio-economic indicators,0,-,2025,9308.4
2067,Tunisia,Total Population,Socio-economic indicators,0,-,2025,12329.0
2068,Uganda,Total Population,Socio-economic indicators,0,-,2025,52294.3
2069,United Arab Emirates,Total Population,Socio-economic indicators,0,-,2025,9662.7
2070,Yemen,Total Population,Socio-economic indicators,0,-,2025,33140.3
2071,Zambia,Total Population,Socio-economic indicators,0,-,2025,21196.8
2072,Zimbabwe,Total Population,Socio-economic indicators,0,-,2025,16110.5
2073,Canada,Total Population,Socio-economic indicators,0,-,2025,39651.8
2074,USA,Total Population,Socio-economic indicators,0,-,2025,337349.4
2075,Andorra,Total Population,Socio-economic indicators,0,-,2025,77.8
2076,Austria,Total Population,Socio-economic indicators,0,-,2025,9085.4
2077,Belgium,Total Population,Socio-economic indicators,0,-,2025,11647.2
2078,Cyprus,Total Population,Socio-economic indicators,0,-,2025,1244.7
2079,Denmark,Total Population,Socio-economic indicators,0,-,2025,5909.0
2080,Finland,Total Population,Socio-economic indicators,0,-,2025,5559.9
2081,France,Total Population,Socio-economic indicators,0,-,2025,65589.4
2082,Germany,Total Population,Socio-economic indicators,0,-,2025,83062.7
2083,Gibraltar,Total Population,Socio-economic indicators,0,-,2025,33.8
2084,Greece,Total Population,Socio-economic indicators,0,-,2025,10551.6
2085,Iceland,Total Population,Socio-economic indicators,0,-,2025,351.2
2086,Ireland,Total Population,Socio-economic indicators,0,-,2025,5175.6
2087,Italy,Total Population,Socio-economic indicators,0,-,2025,58560.4
2088,Liechtenstein,Total Population,Socio-economic indicators,0,-,2025,39.6
2089,Luxembourg,Total Population,Socio-economic indicators,0,-,2025,661.1
2090,Malta,Total Population,Socio-economic indicators,0,-,2025,447.2
2091,Monaco,Total Population,Socio-economic indicators,0,-,2025,40.6
2092,Netherlands,Total Population,Socio-economic indicators,0,-,2025,17851.6
2093,Norway,Total Population,Socio-economic indicators,0,-,2025,5495.3
2094,Portugal,Total Population,Socio-economic indicators,0,-,2025,10215.3
2095,Spain,Total Population,Socio-economic indicators,0,-,2025,47848.6
2096,Sweden,Total Population,Socio-economic indicators,0,-,2025,10569.9
2097,Switzerland,Total Population,Socio-economic indicators,0,-,2025,8938.5
2098,Turkey,Total Population,Socio-economic indicators,0,-,2025,84854.8
2099,United Kingdom,Total Population,Socio-economic indicators,0,-,2025,67993.5
2100,Afghanistan,Total Population,Socio-economic indicators,0,-,2026,44449.1
2101,American Samoa,Total Population,Socio-economic indicators,0,-,2026,54.9
2102,Armenia,Total Population,Socio-economic indicators,0,-,2026,2977.0
2103,Azerbaijan,Total Population,Socio-economic indicators,0,-,2026,10332.5
2104,Bangladesh,Total Population,Socio-economic indicators,0,-,2026,173813.8
2105,Bhutan,Total Population,Socio-economic indicators,0,-,2026,817.6
2106,Brunei Darussalam,Total Population,Socio-economic indicators,0,-,2026,459.5
2107,Cambodia,Total Population,Socio-economic indicators,0,-,2026,18008.7
2108,China,Total Population,Socio-economic indicators,0,-,2026,1412819.5
2109,Fiji,Total Population,Socio-economic indicators,0,-,2026,937.2
2110,French Polynesia,Total Population,Socio-economic indicators,0,-,2026,290.6
2111,Guam,Total Population,Socio-economic indicators,0,-,2026,176.6
2112,"Hong Kong, China",Total Population,Socio-economic indicators,0,-,2026,7767.5
2113,India,Total Population,Socio-economic indicators,0,-,2026,1419863.0
2114,Indonesia,Total Population,Socio-economic indicators,0,-,2026,289628.2
2115,Japan,Total Population,Socio-economic indicators,0,-,2026,122576.5
2116,Kazakhstan,Total Population,Socio-economic indicators,0,-,2026,19990.2
2117,Kiribati,Total Population,Socio-economic indicators,0,-,2026,131.6
2118,Kyrgyzstan,Total Population,Socio-economic indicators,0,-,2026,7099.8
2119,Laos,Total Population,Socio-economic indicators,0,-,2026,7868.9
2120,"Macau, China",Total Population,Socio-economic indicators,0,-,2026,702.1
2121,Malaysia,Total Population,Socio-economic indicators,0,-,2026,34513.0
2122,Maldives,Total Population,Socio-economic indicators,0,-,2026,518.7
2123,Mongolia,Total Population,Socio-economic indicators,0,-,2026,3556.5
2124,Myanmar,Total Population,Socio-economic indicators,0,-,2026,56942.8
2125,Nauru,Total Population,Socio-economic indicators,0,-,2026,11.0
2126,Nepal,Total Population,Socio-economic indicators,0,-,2026,32175.3
2127,New Caledonia,Total Population,Socio-economic indicators,0,-,2026,301.3
2128,North Korea,Total Population,Socio-economic indicators,0,-,2026,26362.1
2129,Pakistan,Total Population,Socio-economic indicators,0,-,2026,246439.3
2130,Papua New Guinea,Total Population,Socio-economic indicators,0,-,2026,9995.0
2131,Philippines,Total Population,Socio-economic indicators,0,-,2026,118241.5
2132,Samoa,Total Population,Socio-economic indicators,0,-,2026,211.6
2133,Singapore,Total Population,Socio-economic indicators,0,-,2026,5875.5
2134,Solomon Islands,Total Population,Socio-economic indicators,0,-,2026,791.2
2135,South Korea,Total Population,Socio-economic indicators,0,-,2026,51919.9
2136,Sri Lanka,Total Population,Socio-economic indicators,0,-,2026,21837.4
2137,Taiwan,Total Population,Socio-economic indicators,0,-,2026,23438.6
2138,Tajikistan,Total Population,Socio-economic indicators,0,-,2026,10761.5
2139,Thailand,Total Population,Socio-economic indicators,0,-,2026,70371.6
2140,Tonga,Total Population,Socio-economic indicators,0,-,2026,111.6
2141,Turkmenistan,Total Population,Socio-economic indicators,0,-,2026,6510.8
2142,Tuvalu,Total Population,Socio-economic indicators,0,-,2026,12.6
2143,Uzbekistan,Total Population,Socio-economic indicators,0,-,2026,36000.9
2144,Vanuatu,Total Population,Socio-economic indicators,0,-,2026,351.9
2145,Vietnam,Total Population,Socio-economic indicators,0,-,2026,102119.6
2146,Australia,Total Population,Socio-economic indicators,0,-,2026,27349.1
2147,New Zealand,Total Population,Socio-economic indicators,0,-,2026,5340.2
2148,Albania,Total Population,Socio-economic indicators,0,-,2026,2830.9
2149,Belarus,Total Population,Socio-economic indicators,0,-,2026,9145.5
2150,Bosnia and Herzegovina,Total Population,Socio-economic indicators,0,-,2026,3385.4
2151,Bulgaria,Total Population,Socio-economic indicators,0,-,2026,6640.8
2152,Croatia,Total Population,Socio-economic indicators,0,-,2026,3928.6
2153,Czech Republic,Total Population,Socio-economic indicators,0,-,2026,10685.2
2154,Estonia,Total Population,Socio-economic indicators,0,-,2026,1320.2
2155,Georgia,Total Population,Socio-economic indicators,0,-,2026,3660.3
2156,Hungary,Total Population,Socio-economic indicators,0,-,2026,9594.9
2157,Kosovo,Total Population,Socio-economic indicators,0,-,2026,1832.6
2158,Latvia,Total Population,Socio-economic indicators,0,-,2026,1801.3
2159,Lithuania,Total Population,Socio-economic indicators,0,-,2026,2699.0
2160,Moldova,Total Population,Socio-economic indicators,0,-,2026,3958.9
2161,Montenegro,Total Population,Socio-economic indicators,0,-,2026,626.7
2162,North Macedonia,Total Population,Socio-economic indicators,0,-,2026,2041.9
2163,Poland,Total Population,Socio-economic indicators,0,-,2026,37699.5
2164,Romania,Total Population,Socio-economic indicators,0,-,2026,18633.6
2165,Russia,Total Population,Socio-economic indicators,0,-,2026,141419.5
2166,Serbia,Total Population,Socio-economic indicators,0,-,2026,6638.7
2167,Slovakia,Total Population,Socio-economic indicators,0,-,2026,5453.6
2168,Slovenia,Total Population,Socio-economic indicators,0,-,2026,2132.9
2169,Ukraine,Total Population,Socio-economic indicators,0,-,2026,39797.5
2170,Anguilla,Total Population,Socio-economic indicators,0,-,2026,15.6
2171,Antigua and Barbuda,Total Population,Socio-economic indicators,0,-,2026,102.4
2172,Argentina,Total Population,Socio-economic indicators,0,-,2026,46269.2
2173,Aruba,Total Population,Socio-economic indicators,0,-,2026,109.1
2174,Bahamas,Total Population,Socio-economic indicators,0,-,2026,414.3
2175,Barbados,Total Population,Socio-economic indicators,0,-,2026,289.0
2176,Belize,Total Population,Socio-economic indicators,0,-,2026,440.7
2177,Bermuda,Total Population,Socio-economic indicators,0,-,2026,61.3
2178,Bolivia,Total Population,Socio-economic indicators,0,-,2026,12612.1
2179,Brazil,Total Population,Socio-economic indicators,0,-,2026,216495.7
2180,British Virgin Islands,Total Population,Socio-economic indicators,0,-,2026,31.2
2181,Cayman Islands,Total Population,Socio-economic indicators,0,-,2026,70.4
2182,Chile,Total Population,Socio-economic indicators,0,-,2026,19179.6
2183,Colombia,Total Population,Socio-economic indicators,0,-,2026,52295.8
2184,Costa Rica,Total Population,Socio-economic indicators,0,-,2026,5287.1
2185,Cuba,Total Population,Socio-economic indicators,0,-,2026,11237.4
2186,Curacao,Total Population,Socio-economic indicators,0,-,2026,168.3
2187,Dominica,Total Population,Socio-economic indicators,0,-,2026,72.9
2188,Dominican Republic,Total Population,Socio-economic indicators,0,-,2026,11436.8
2189,Ecuador,Total Population,Socio-economic indicators,0,-,2026,18112.0
2190,El Salvador,Total Population,Socio-economic indicators,0,-,2026,6672.6
2191,French Guiana,Total Population,Socio-economic indicators,0,-,2026,345.4
2192,Grenada,Total Population,Socio-economic indicators,0,-,2026,114.9
2193,Guadeloupe,Total Population,Socio-economic indicators,0,-,2026,399.3
2194,Guatemala,Total Population,Socio-economic indicators,0,-,2026,18807.7
2195,Guyana,Total Population,Socio-economic indicators,0,-,2026,808.5
2196,Haiti,Total Population,Socio-economic indicators,0,-,2026,12221.0
2197,Honduras,Total Population,Socio-economic indicators,0,-,2026,10847.0
2198,Jamaica,Total Population,Socio-economic indicators,0,-,2026,3023.7
2199,Martinique,Total Population,Socio-economic indicators,0,-,2026,371.0
2200,Mexico,Total Population,Socio-economic indicators,0,-,2026,131912.5
2201,Nicaragua,Total Population,Socio-economic indicators,0,-,2026,7085.4
2202,Panama,Total Population,Socio-economic indicators,0,-,2026,4696.1
2203,Paraguay,Total Population,Socio-economic indicators,0,-,2026,7639.1
2204,Peru,Total Population,Socio-economic indicators,0,-,2026,34760.1
2205,Puerto Rico,Total Population,Socio-economic indicators,0,-,2026,2918.9
2206,Sint Maarten,Total Population,Socio-economic indicators,0,-,2026,46.1
2207,St Kitts and Nevis,Total Population,Socio-economic indicators,0,-,2026,55.0
2208,St Lucia,Total Population,Socio-economic indicators,0,-,2026,187.4
2209,St Vincent and the Grenadines,Total Population,Socio-economic indicators,0,-,2026,112.5
2210,Suriname,Total Population,Socio-economic indicators,0,-,2026,615.7
2211,Trinidad and Tobago,Total Population,Socio-economic indicators,0,-,2026,1413.7
2212,Uruguay,Total Population,Socio-economic indicators,0,-,2026,3418.2
2213,US Virgin Islands,Total Population,Socio-economic indicators,0,-,2026,102.6
2214,Venezuela,Total Population,Socio-economic indicators,0,-,2026,32048.8
2215,Algeria,Total Population,Socio-economic indicators,0,-,2026,48022.2
2216,Angola,Total Population,Socio-economic indicators,0,-,2026,39688.1
2217,Bahrain,Total Population,Socio-economic indicators,0,-,2026,1566.8
2218,Benin,Total Population,Socio-economic indicators,0,-,2026,14180.2
2219,Botswana,Total Population,Socio-economic indicators,0,-,2026,2609.7
2220,Burkina Faso,Total Population,Socio-economic indicators,0,-,2026,24651.8
2221,Burundi,Total Population,Socio-economic indicators,0,-,2026,14154.6
2222,Cabo Verde,Total Population,Socio-economic indicators,0,-,2026,589.7
2223,Cameroon,Total Population,Socio-economic indicators,0,-,2026,30751.3
2224,Central African Republic,Total Population,Socio-economic indicators,0,-,2026,5453.7
2225,Chad,Total Population,Socio-economic indicators,0,-,2026,19491.5
2226,Comoros,Total Population,Socio-economic indicators,0,-,2026,984.4
2227,"Congo, Democratic Republic",Total Population,Socio-economic indicators,0,-,2026,107206.3
2228,Congo-Brazzaville,Total Population,Socio-economic indicators,0,-,2026,6386.1
2229,Côte d'Ivoire,Total Population,Socio-economic indicators,0,-,2026,30629.9
2230,Djibouti,Total Population,Socio-economic indicators,0,-,2026,1068.8
2231,Egypt,Total Population,Socio-economic indicators,0,-,2026,109346.4
2232,Equatorial Guinea,Total Population,Socio-economic indicators,0,-,2026,1684.5
2233,Eritrea,Total Population,Socio-economic indicators,0,-,2026,3937.2
2234,Eswatini,Total Population,Socio-economic indicators,0,-,2026,1237.1
2235,Ethiopia,Total Population,Socio-economic indicators,0,-,2026,132765.5
